tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
59729	Taeniopygia guttata	121470414	0	live	CHRD		chordin	chordin		9	NC_044221.2	17104917	17112603	minus	23		
59729	Taeniopygia guttata	121470078	0	live	EFCAB11		EF-hand calcium binding domain 11	EF-hand calcium-binding domain-containing protein 11		5	NC_044217.2	44898260	44954462	minus	4		
59729	Taeniopygia guttata	121470055	0	live	CABP4		calcium binding protein 4	calcium-binding protein 4		5	NC_044217.2	8215252	8218751	plus	6		
59729	Taeniopygia guttata	121469641	0	live	PTRHD1		peptidyl-tRNA hydrolase domain containing 1	putative peptidyl-tRNA hydrolase PTRHD1		3	NC_044214.2	1619023	1620243	plus	2		
59729	Taeniopygia guttata	121469640	0	live	DNAJC27		DnaJ heat shock protein family (Hsp40) member C27	dnaJ homolog subfamily C member 27		3	NC_044214.2	1568139	1591160	minus	8		
59729	Taeniopygia guttata	121469638	0	live	POMC		proopiomelanocortin	pro-opiomelanocortin		3	NC_044214.2	1500470	1505948	plus	2		
59729	Taeniopygia guttata	121469389	0	live	RNF32		ring finger protein 32	LOW QUALITY PROTEIN: RING finger protein 32		2	NC_044213.2	8595237	8605180	plus	6		
59729	Taeniopygia guttata	121469283	0	live	TONSL		tonsoku like, DNA repair protein	tonsoku-like protein		2	NC_044213.2	150493246	150566827	plus	17		
59729	Taeniopygia guttata	121469280	0	live	FOXH1		forkhead box H1	forkhead box protein H1		2	NC_044213.2	150175328	150188718	minus	3		
59729	Taeniopygia guttata	121469185	0	live	LRRN3		leucine rich repeat neuronal 3	leucine-rich repeat neuronal protein 3		1A	NC_044212.2	26535477	26567265	minus	3		
59729	Taeniopygia guttata	121469019	0	live	PLD3		phospholipase D family member 3	5'-3' exonuclease PLD3		Un	NW_024545399.1	12287	21512	plus	11		
59729	Taeniopygia guttata	121468842	0	live	PRKCG		protein kinase C gamma	LOW QUALITY PROTEIN: protein kinase C gamma type		37	NC_054769.1	552337	593382	minus	18		
59729	Taeniopygia guttata	121468832	0	live	GRWD1		glutamate rich WD repeat containing 1	glutamate-rich WD repeat-containing protein 1		37	NC_054769.1	760308	774397	minus	8		
59729	Taeniopygia guttata	121468827	0	live	ALDH16A1		aldehyde dehydrogenase 16 family member A1	aldehyde dehydrogenase family 16 member A1		37	NC_054769.1	28705	35382	minus	17		
59729	Taeniopygia guttata	121468793	0	live	PABPN1		poly(A) binding protein nuclear 1	LOW QUALITY PROTEIN: polyadenylate-binding protein 2		36	NC_054768.1	400180	415271	minus	7		
59729	Taeniopygia guttata	121468788	0	live	PSMB5		proteasome 20S subunit beta 5	proteasome subunit beta type-5		36	NC_054768.1	516301	527596	minus	3		
59729	Taeniopygia guttata	121468780	0	live	ACIN1		apoptotic chromatin condensation inducer 1	apoptotic chromatin condensation inducer in the nucleus		36	NC_054768.1	450064	494653	plus	18		
59729	Taeniopygia guttata	121468714	0	live	FKBPL		FKBP prolyl isomerase like	FK506-binding protein-like		35	NC_054767.1	245325	250038	plus	3		
59729	Taeniopygia guttata	121468712	0	live	TRIM41		tripartite motif containing 41	E3 ubiquitin-protein ligase TRIM41		35	NC_054767.1	515442	526515	minus	6		
59729	Taeniopygia guttata	121468669	0	live	SPINT2		serine peptidase inhibitor, Kunitz type 2	kunitz-type protease inhibitor 2		34	NC_054766.1	817830	822086	plus	6		
59729	Taeniopygia guttata	121468649	0	live	PPP1R37		protein phosphatase 1 regulatory subunit 37	protein phosphatase 1 regulatory subunit 37		34	NC_054766.1	524778	559858	plus	14		
59729	Taeniopygia guttata	121468625	0	live	MEIOSIN		meiosis initiator	meiosis initiator protein		34	NC_054766.1	676392	685397	plus	8		
59729	Taeniopygia guttata	121468622	0	live	SIRT2		sirtuin 2	LOW QUALITY PROTEIN: NAD-dependent protein deacetylase sirtuin-2		34	NC_054766.1	1275492	1279590	plus	15		
59729	Taeniopygia guttata	121468612	0	live	TYROBP		transmembrane immune signaling adaptor TYROBP	TYRO protein tyrosine kinase-binding protein		33	NC_054765.1	728105	732040	minus	4		
59729	Taeniopygia guttata	121468610	0	live	BCL3		BCL3 transcription coactivator	B-cell lymphoma 3 protein		33	NC_054765.1	842872	870874	plus	9		
59729	Taeniopygia guttata	121468587	0	live	TMEM145		transmembrane protein 145	transmembrane protein 145		33	NC_054765.1	476678	501517	minus	15		
59729	Taeniopygia guttata	121468499	0	live	PSMB6		proteasome 20S subunit beta 6	proteasome subunit beta type-6		32	NC_054764.1	16	2412	plus	5		
59729	Taeniopygia guttata	121468496	0	live	PCOLCE		procollagen C-endopeptidase enhancer	procollagen C-endopeptidase enhancer 1		32	NC_054764.1	36463	42232	plus	8		
59729	Taeniopygia guttata	121468495	0	live	KIF1C		kinesin family member 1C	kinesin-like protein KIF1C		32	NC_054764.1	26743	36263	plus	22		
59729	Taeniopygia guttata	121468472	0	live	BANF1		BAF nuclear assembly factor 1	barrier-to-autointegration factor		31	NC_054763.1	89478	92011	plus	3		
59729	Taeniopygia guttata	121468439	0	live	RNASEH2C		ribonuclease H2 subunit C	ribonuclease H2 subunit C		31	NC_054763.1	1536590	1538812	minus	4		
59729	Taeniopygia guttata	121468438	0	live	PLP2		proteolipid protein 2	proteolipid protein 2		31	NC_054763.1	1121671	1126644	minus	5		
59729	Taeniopygia guttata	121468384	0	live	PDZD4		PDZ domain containing 4	PDZ domain-containing protein 4		31	NC_054763.1	363489	375956	minus	9		
59729	Taeniopygia guttata	121468343	0	live	RAVER1		ribonucleoprotein, PTB binding 1	ribonucleoprotein PTB-binding 1		30	NC_044243.2	503897	513407	plus	13		
59729	Taeniopygia guttata	121468293	0	live	RDH8		retinol dehydrogenase 8	retinol dehydrogenase 8		30	NC_044243.2	1070666	1086516	plus	7		
59729	Taeniopygia guttata	121468283	0	live	MAP2K7		mitogen-activated protein kinase kinase 7	dual specificity mitogen-activated protein kinase kinase 7		30	NC_044243.2	1810563	1829538	plus	12		
59729	Taeniopygia guttata	121468276	0	live	RASAL3		RAS protein activator like 3	RAS protein activator like-3		30	NC_044243.2	1029957	1056913	minus	20		
59729	Taeniopygia guttata	121468267	0	live	NEUROD4		neuronal differentiation 4	neurogenic differentiation factor 4		29	NC_044242.2	153671	155433	minus	1		
59729	Taeniopygia guttata	121468262	0	live	C1QL4		complement C1q like 4	complement C1q-like protein 4		29	NC_044242.2	913451	917865	minus	2		
59729	Taeniopygia guttata	121468259	0	live	TMDD1		transmembrane and death domain 1	transmembrane and death domain protein 1		29	NC_044242.2	867779	868686	minus	1		
59729	Taeniopygia guttata	121468230	0	live	ESYT1		extended synaptotagmin 1	extended synaptotagmin-1		29	NC_044242.2	1749712	1769171	minus	31		
59729	Taeniopygia guttata	121468226	0	live	TESPA1		thymocyte expressed, positive selection associated 1	protein TESPA1		29	NC_044242.2	169007	174065	minus	8		
59729	Taeniopygia guttata	121468119	0	live	MBD2		methyl-CpG binding domain protein 2	methyl-CpG-binding domain protein 2		Z	NC_044241.2	634374	664712	plus	7		
59729	Taeniopygia guttata	121471165	0	live	PSRC1		proline and serine rich coiled-coil 1	proline/serine-rich coiled-coil protein 1		26	NC_044238.2	6784879	6788440	minus	8		
59729	Taeniopygia guttata	121471124	0	live	TUFT1		tuftelin 1	tuftelin		25	NC_044237.2	2854395	2864074	plus	15		
59729	Taeniopygia guttata	121471119	0	live	CFAP126		cilia and flagella associated protein 126	protein Flattop		25	NC_044237.2	1662125	1666161	plus	5		
59729	Taeniopygia guttata	121471107	0	live	VSIG8		V-set and immunoglobulin domain containing 8	V-set and immunoglobulin domain-containing protein 8		25	NC_044237.2	1650391	1660423	plus	7		
59729	Taeniopygia guttata	121471007	0	live	NPM2		nucleophosmin/nucleoplasmin 2	nucleoplasmin-2		22	NC_044234.2	1639385	1646499	plus	10		
59729	Taeniopygia guttata	121471006	0	live	NUDT18		nudix hydrolase 18	8-oxo-dGDP phosphatase NUDT18		22	NC_044234.2	1699304	1704201	minus	4		
59729	Taeniopygia guttata	121470934	0	live	VEZF1		vascular endothelial zinc finger 1	vascular endothelial zinc finger 1		19	NC_044231.2	1083710	1098390	minus	8		
59729	Taeniopygia guttata	121470853	0	live	AJM1		apical junction component 1 homolog	apical junction component 1 homolog		17	NC_044229.2	381772	392461	minus	4		
59729	Taeniopygia guttata	121470830	0	live	BOLA2B		bolA family member 2B	bolA-like protein 2		16	NC_044228.2	426123	428182	minus	3		
59729	Taeniopygia guttata	121470829	0	live	PRODH2		proline dehydrogenase 2	hydroxyproline dehydrogenase		16	NC_044228.2	473194	486983	minus	10		
59729	Taeniopygia guttata	121470828	0	live	MAZ		MYC associated zinc finger protein	myc-associated zinc finger protein		16	NC_044228.2	460200	467435	minus	4		
59729	Taeniopygia guttata	121470819	0	live	PPP4C		protein phosphatase 4 catalytic subunit	serine/threonine-protein phosphatase 4 catalytic subunit		16	NC_044228.2	976953	1006616	minus	11		
59729	Taeniopygia guttata	121470810	0	live	SGF29		SAGA complex associated factor 29	SAGA-associated factor 29		16	NC_044228.2	434518	444062	minus	9		
59729	Taeniopygia guttata	121470798	0	live	INO80E		INO80 complex subunit E	INO80 complex subunit E		16	NC_044228.2	534607	540803	minus	9		
59729	Taeniopygia guttata	121470767	0	live	MTFP1		mitochondrial fission process 1	mitochondrial fission process protein 1		15	NC_044227.2	1273992	1276028	minus	4		
59729	Taeniopygia guttata	121470639	0	live	IL17RE		interleukin 17 receptor E	LOW QUALITY PROTEIN: interleukin-17 receptor E		12	NC_044224.2	8928184	8932571	minus	16		
59729	Taeniopygia guttata	121470548	0	live	PPCDC		phosphopantothenoylcysteine decarboxylase	phosphopantothenoylcysteine decarboxylase		10	NC_044222.2	1844893	1858429	minus	7		
59729	Taeniopygia guttata	121470527	0	live	CCDC33		coiled-coil domain containing 33	coiled-coil domain-containing protein 33		10	NC_044222.2	2157980	2166784	minus	8		
59729	Taeniopygia guttata	121470523	0	live	INSYN1		inhibitory synaptic factor 1	inhibitory synaptic factor 1		10	NC_044222.2	2369110	2378240	plus	4		
59729	Taeniopygia guttata	121470514	0	live	RPP25		ribonuclease P and MRP subunit p25	ribonuclease P protein subunit p25		10	NC_044222.2	1874498	1877204	plus	1		
59729	Taeniopygia guttata	121470197	0	live	MCMBP		minichromosome maintenance complex binding protein	mini-chromosome maintenance complex-binding protein		6	NC_044218.2	30391509	30405295	minus	16		
59729	Taeniopygia guttata	121470158	0	live	ZIC2		Zic family member 2	zinc finger protein ZIC 2		1	NC_044211.2	75366690	75371475	plus	3		
59729	Taeniopygia guttata	121470156	0	live	ZIC5		Zic family member 5	LOW QUALITY PROTEIN: zinc finger protein ZIC 5		1	NC_044211.2	75348939	75357584	minus	2		
59729	Taeniopygia guttata	121470054	0	live	OSBP		oxysterol binding protein	oxysterol-binding protein 1		5	NC_044217.2	8219270	8225140	minus	13		
59729	Taeniopygia guttata	121470052	0	live	EPS8L2		EPS8 signaling adaptor L2	epidermal growth factor receptor kinase substrate 8-like protein 2|EPS8 like 2		5	NC_044217.2	9071156	9123972	plus	21		
59729	Taeniopygia guttata	121470006	0	live	RIPPLY1		ripply transcriptional repressor 1	protein ripply1		4A	NC_044216.2	18144556	18145925	minus	3		
59729	Taeniopygia guttata	121469999	0	live	RBM41		RNA binding motif protein 41	RNA-binding protein 41		4A	NC_044216.2	18168344	18176722	minus	11		
59729	Taeniopygia guttata	121469985	0	live	PHF11		PHD finger protein 11	PHD finger protein 11		1	NC_044211.2	59336598	59364220	plus	14		
59729	Taeniopygia guttata	121469577	0	live	PNRC1		proline rich nuclear receptor coactivator 1	proline-rich nuclear receptor coactivator 1		3	NC_044214.2	35826950	35832831	plus	2		
59729	Taeniopygia guttata	121469326	0	live	EXOSC4		exosome component 4	exosome complex component RRP41		2	NC_044213.2	151065404	151068300	minus	3		
59729	Taeniopygia guttata	121469214	0	live	MRAP		melanocortin 2 receptor accessory protein	melanocortin-2 receptor accessory protein		1	NC_044211.2	18722818	18727563	minus	2		
59729	Taeniopygia guttata	121468982	0	live	BAG6		BAG cochaperone 6	large proline-rich protein BAG6		Un	NW_024545363.1	19305	34098	minus	11		
59729	Taeniopygia guttata	121468879	0	live	LIN7B		lin-7 homolog B, crumbs cell polarity complex component	protein lin-7 homolog B		37	NC_054769.1	879343	892519	minus	6		
59729	Taeniopygia guttata	121468867	0	live	TFPT		TCF3 fusion partner	TCF3 fusion partner		37	NC_054769.1	629274	641142	minus	7		
59729	Taeniopygia guttata	121468865	0	live	ISOC2		isochorismatase domain containing 2	isochorismatase domain-containing protein 2		37	NC_054769.1	96835	100625	plus	5		
59729	Taeniopygia guttata	121468862	0	live	SHISA7		shisa family member 7	protein shisa-7		37	NC_054769.1	103964	110065	plus	5		
59729	Taeniopygia guttata	121468859	0	live	RPL28		ribosomal protein L28	60S ribosomal protein L28		37	NC_054769.1	817535	821379	plus	5		
59729	Taeniopygia guttata	121468856	0	live	PRPF31		pre-mRNA processing factor 31	U4/U6 small nuclear ribonucleoprotein Prp31		37	NC_054769.1	642710	671394	plus	17		
59729	Taeniopygia guttata	121468851	0	live	CPT1C		carnitine palmitoyltransferase 1C	carnitine O-palmitoyltransferase 1, brain isoform		37	NC_054769.1	775040	790724	minus	9		
59729	Taeniopygia guttata	121468830	0	live	BAX		BCL2 associated X, apoptosis regulator	apoptosis regulator BAX		37	NC_054769.1	17911	20971	minus	6		
59729	Taeniopygia guttata	121468828	0	live	KASH5		KASH domain containing 5	protein KASH5		37	NC_054769.1	22408	26113	plus	17		
59729	Taeniopygia guttata	121468819	0	live	MED25		mediator complex subunit 25	mediator of RNA polymerase II transcription subunit 25		37	NC_054769.1	841591	858454	plus	9		
59729	Taeniopygia guttata	121468818	0	live	MBOAT7		membrane bound O-acyltransferase domain containing 7	lysophospholipid acyltransferase 7		37	NC_054769.1	730686	755748	minus	8		
59729	Taeniopygia guttata	121468817	0	live	CACNG8		calcium voltage-gated channel auxiliary subunit gamma 8	voltage-dependent calcium channel gamma-8 subunit		37	NC_054769.1	516716	524343	minus	5		
59729	Taeniopygia guttata	121468813	0	live	LENG8		leukocyte receptor cluster member 8	LOW QUALITY PROTEIN: leukocyte receptor cluster member 8		37	NC_054769.1	175255	205097	plus	17		
59729	Taeniopygia guttata	121468811	0	live	DBP		D-box binding PAR bZIP transcription factor	D site-binding protein		37	NC_054769.1	140788	148187	minus	6		
59729	Taeniopygia guttata	121468810	0	live	IL11		interleukin 11	interleukin-11		37	NC_054769.1	67601	71819	minus	5		
59729	Taeniopygia guttata	121468798	0	live	SCAF1		SR-related CTD associated factor 1	splicing factor, arginine/serine-rich 19		37	NC_054769.1	1444067	1470433	plus	10		
59729	Taeniopygia guttata	121468795	0	live	NGDN		neuroguidin	neuroguidin		36	NC_054768.1	498227	513058	plus	11		
59729	Taeniopygia guttata	121468787	0	live	OXA1L		OXA1L mitochondrial inner membrane protein	mitochondrial inner membrane protein OXA1L		36	NC_054768.1	744376	766122	minus	10		
59729	Taeniopygia guttata	121468781	0	live	SUPT16H		SPT16 homolog, facilitates chromatin remodeling subunit	FACT complex subunit SPT16		36	NC_054768.1	54006	107161	minus	29		
59729	Taeniopygia guttata	121468757	0	live	RING1		ring finger protein 1	E3 ubiquitin-protein ligase RING1		35	NC_054767.1	988069	1007980	plus	9		
59729	Taeniopygia guttata	121468752	0	live	SKIC2	SKIV2L	SKI2 subunit of superkiller complex	helicase SKI2W|Ski2 like RNA helicase		35	NC_054767.1	17055	45944	minus	17		
59729	Taeniopygia guttata	121468751	0	live	STK19		serine/threonine kinase 19	serine/threonine-protein kinase 19		35	NC_054767.1	6407	16571	minus	7		
59729	Taeniopygia guttata	121468744	0	live	VPS52		VPS52 subunit of GARP complex	vacuolar protein sorting-associated protein 52 homolog		35	NC_054767.1	1010746	1090833	minus	19		
59729	Taeniopygia guttata	121468719	0	live	RACK1		receptor for activated C kinase 1	receptor of activated protein C kinase 1		35	NC_054767.1	486063	512425	plus	8		
59729	Taeniopygia guttata	121468709	0	live	BRD2		bromodomain containing 2	bromodomain-containing protein 2		35	NC_054767.1	688950	738157	plus	16		
59729	Taeniopygia guttata	121468656	0	live	PPP1R13L		protein phosphatase 1 regulatory subunit 13 like	relA-associated inhibitor		34	NC_054766.1	602266	632319	plus	13		
59729	Taeniopygia guttata	121468654	0	live	NOP53		NOP53 ribosome biogenesis factor	ribosome biogenesis protein NOP53		34	NC_054766.1	1019324	1028398	minus	14		
59729	Taeniopygia guttata	121468642	0	live	SAE1		SUMO1 activating enzyme subunit 1	SUMO-activating enzyme subunit 1		34	NC_054766.1	762935	775463	minus	14		
59729	Taeniopygia guttata	121468640	0	live	ECH1		enoyl-CoA hydratase 1	delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial		34	NC_054766.1	1122133	1129847	plus	10		
59729	Taeniopygia guttata	121468627	0	live	KPTN		kaptin, actin binding protein	KICSTOR complex protein kaptin		34	NC_054766.1	1073514	1084770	plus	14		
59729	Taeniopygia guttata	121468615	0	live	RABAC1		Rab acceptor 1	prenylated Rab acceptor protein 1		33	NC_054765.1	388644	393392	minus	6		
59729	Taeniopygia guttata	121468595	0	live	SCN1B		sodium voltage-gated channel beta subunit 1	sodium channel subunit beta-1		33	NC_054765.1	812218	838511	minus	5		
59729	Taeniopygia guttata	121468592	0	live	NPHS1		NPHS1 adhesion molecule, nephrin	nephrin		33	NC_054765.1	870897	926082	minus	24		
59729	Taeniopygia guttata	121468589	0	live	RBM42		RNA binding motif protein 42	RNA-binding protein 42		33	NC_054765.1	703816	727977	minus	10		
59729	Taeniopygia guttata	121468583	0	live	ZNF574		zinc finger protein 574	zinc finger protein 574		33	NC_054765.1	328864	335438	plus	3		
59729	Taeniopygia guttata	121468576	0	live	CADM4		cell adhesion molecule 4	cell adhesion molecule 4		33	NC_054765.1	232749	247150	minus	12		
59729	Taeniopygia guttata	121468536	0	live	ELP5		elongator acetyltransferase complex subunit 5	elongator complex protein 5		32	NC_054764.1	1039134	1045310	minus	7		
59729	Taeniopygia guttata	121468534	0	live	GPS2		G protein pathway suppressor 2	G protein pathway suppressor 2		32	NC_054764.1	544690	556407	minus	11		
59729	Taeniopygia guttata	121468532	0	live	CTDNEP1		CTD nuclear envelope phosphatase 1	CTD nuclear envelope phosphatase 1		32	NC_054764.1	1022934	1037629	minus	9		
